Name,Team,AB,H,1B,2B,3B,HR,BB,IBB,SO,HBP,SF,SH,AVG,BB%,K%,OBP,SLG,wOBA,OPS,ISO,BABIP,wRC+,TBF,NameASCII,PlayerId,MLBAMID
"Hunter Dobbins","STL",181.5925750732422,48.0969123840332,32.48515701293945,9.000520706176758,0.6727688312530518,5.938465595245361,14.322860717773438,0.24016886949539185,35.3248176574707,1.9957634210586548,2.1397173404693604,0.4887923300266266,0.26486166829582186,0.07142157127563331,0.1761487479237318,0.3219957080573858,0.41994209988638626,0.32169208548439976,0.7419378079437721,0.1550804315905644,0.29591310445029606,105.69378697966567,200.53970336914062,"Hunter Dobbins","30240",690928
"Yohan Ramírez","PIT",130.20947265625,31.60628318786621,21.982561111450195,5.705770492553711,0.41953012347221375,3.4984216690063477,12.627185821533203,0.49214762449264526,34.412105560302734,3.2508151531219482,1.3266382217407227,0.3678014874458313,0.2427341309591666,0.08544472627670151,0.23285734301865268,0.32211491536160614,0.3736009228101627,0.30677779706369684,0.6957158381717689,0.13086679185099612,0.3002156079937629,95.44853543587703,147.78192138671875,"Yohan Ramirez","19444",670990
"Kris Bubic","KCR",444.4286193847656,110.6038589477539,72.21541595458984,22.214263916015625,1.5208792686462402,14.653301239013672,40.406795501708984,0.7609652280807495,113.2597427368164,3.099047899246216,4.733143329620361,0.6280014514923096,0.24886754390584875,0.0819119328322706,0.2295981238914621,0.3128066478002404,0.4046089263952979,0.3119518865450891,0.7174155741955384,0.15574138248944913,0.29867997010387565,99.00283496071054,493.29559326171875,"Kris Bubic","21455",663460
"Jean Rodriguez","MIL",2.1959645748138428,0.6537076830863953,0.4241896867752075,0.12405411154031754,0.009229510091245174,0.09623439610004425,0.5115604996681213,0.00528288446366787,0.2546921670436859,0.03297384828329086,0.032575760036706924,0.006819047499448061,0.2976858964775475,0.18402160892556674,0.09161939280011808,0.43209872365467034,0.4940535184278766,0.40256240318648845,0.926152242082547,0.19636762195032909,0.2969051971106856,161.24700708059177,2.779893636703491,"Jean Rodriguez","sa3024779",821177
"Aaron Hernandez",,2.262921094894409,0.5861247777938843,0.39810284972190857,0.10805540531873703,0.007986027747392654,0.07198050618171692,0.2607422471046448,0.007913369685411453,0.49802640080451965,0.0256882905960083,0.026856401935219765,0.006386619992554188,0.25901246805127054,0.10096135249511479,0.19283955539172284,0.33869753676691317,0.4092470437514928,0.3267750359942609,0.747944580518406,0.15023457570022225,0.2989609629613371,109.1854793145053,2.582594633102417,"Aaron Hernandez","sa3008599",669443
"Charlee Soto","MIN",1.9863929748535156,0.5513417720794678,0.36982735991477966,0.10378003865480423,0.007782061584293842,0.0699523463845253,0.23751716315746307,0.0008175001130439341,0.3347492814064026,0.024771220982074738,0.024215102195739746,0.005528710316866636,0.27755926398205566,0.1042461966358071,0.14692133801738058,0.35797062035701027,0.4432874152609735,0.3488790436475174,0.8012580356179837,0.16572815127891782,0.29976181110504135,124.36965117342457,2.2784252166748047,"Charlee Soto","sa3023450",805792
"Eccel Correa","BAL",2.053337574005127,0.5743633508682251,0.3917340040206909,0.10583750158548355,0.00791417621076107,0.0688776820898056,0.19421829283237457,0.002102219732478261,0.32011502981185913,0.022616680711507797,0.02395560033619404,0.005602311808615923,0.27972183343818313,0.08445263021538252,0.13919675559304812,0.3448797422853026,0.4396073376393149,0.3404068138015942,0.7844870799246175,0.1598855042011318,0.2994050407638781,118.54972041576355,2.2997305393218994,"Eccel Correa","sa3021019",808666
"Edgar Sanchez","ATH",2.265352249145508,0.5922553539276123,0.4075711965560913,0.10743251442909241,0.007939991541206837,0.06931165605783463,0.27625301480293274,0.007973399013280869,0.47594428062438965,0.028500959277153015,0.025644542649388313,0.00643506832420826,0.261440733621454,0.10616190332386904,0.18290171690339305,0.34556835725533613,0.40766411696793775,0.33002644091716654,0.7532324742232739,0.14622338334648377,0.2995540239195619,111.41900600825228,2.6021859645843506,"Edgar Sanchez","sa3011131",673747
"Ryan Bruno","ARI",2.259838819503784,0.6277152299880981,0.39992693066596985,0.12627455592155457,0.008681179024279118,0.0928325355052948,0.5252014398574829,0.030596137046813965,0.40850356221199036,0.01741151139140129,0.030005255714058876,-0.00016926039825193584,0.27776991198245365,0.18543364202259427,0.14423095134835914,0.41318479691000887,0.46456840750864775,0.3813420963467822,0.8777532044186567,0.1867984955261941,0.29906642923130966,146.6698864512642,2.8322877883911133,"Ryan Bruno","sa3027909",691943
"Dominic Hambley","CHC",2.2822577953338623,0.624707818031311,0.43065592646598816,0.11224396526813507,0.008295590989291668,0.07351233065128326,0.4328314960002899,0.008545379154384136,0.39911746978759766,0.040565863251686096,0.026304492726922035,0.00689669419080019,0.27372359919573636,0.1552003597237006,0.14311152366556723,0.39472361805966666,0.4268054005848065,0.36278126872453104,0.8215290186444731,0.15308180138907013,0.3002264468308392,133.91967387076343,2.788856267929077,"Dominic Hambley","sa3017999",692163
