Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Juan Soto","NYM",94.94999694824219,428.608154296875,336.57110595703125,96.07260131835938,52.71200180053711,16.635000228881836,1.3380999565124512,25.387500762939453,76.9124984741211,64.86750030517578,85.07869720458984,7.714900016784668,71.55500030517578,2.5715999603271484,2.981800079345703,1.4048999547958374,,15.499600410461426,4.270299911499023,0.28544518414668846,0.1984999500164903,0.16694736109853217,1.1889972306859993,0.4300597399704139,0.5691109598815353,0.42084043408888494,0.9991706998519492,0.2836657757348468,,0.2913523043855722,,,88.15147496617483,37.50811818662641,173.80295470865624,,,,,,4.639999866485596,,,,,,,776.3899315357208,8.176829452231953,776.3899315357208,8.176829452231953,,,,,,,,,,,,,,,,,,,"Juan Soto","20123",665742
"Shohei Ohtani","LAD",96.75,447.5596618652344,370.306884765625,104.26480102539062,52.29560089111328,17.496299743652344,5.228400230407715,29.24449920654297,83.94049835205078,67.64320373535156,69.05850219726562,14.769499778747559,105.16719818115234,3.1328999996185303,2.7327001094818115,2.3285999298095703,,17.648099899291992,4.085999965667725,0.2815632258400543,0.15430010360956073,0.2349791706939386,0.656654388360819,0.396325072481406,0.593970587489954,0.40821304566452066,0.99029565997136,0.31240736164989974,,0.3143819551384381,,,87.46072697217599,34.57810351122433,165.12867088770278,,,,,,1.2200000286102295,,,,,,,807.6802405834197,8.348116181740773,807.6802405834197,8.348116181740773,,,,,,,,,,,,,,,,,,,"Shohei Ohtani","19755",660271
"Yordan Alvarez","HOU",84.41000366210938,380.05267333984375,318.239013671875,95.6094970703125,54.11259841918945,19.256200790405273,1.0125000476837158,21.228300094604492,62.986000061035156,58.38290023803711,52.67530059814453,10.641500473022461,61.070098876953125,5.320700168609619,2.659600019454956,1.1581000089645386,,3.093400001525879,0.8371999859809875,0.30043298578373573,0.13860000019271587,0.16068851283238872,0.8625383218107633,0.40540427859277356,0.5674216320556296,0.4062973491364712,0.9728259106484032,0.26698864627189384,,0.31173985766553536,,,73.67759972605734,28.771447246187897,163.81269842842104,,,,,,33.290000915527344,,,,,,,655.8557257175445,7.769881498203869,655.8557257175445,7.769881498203869,,,,,,,,,,,,,,,,,,,"Yordan Alvarez","19556",670541
"Aaron Judge","NYY",105.80000305175781,474.98956298828125,396.2261047363281,112.33930206298828,61.91460037231445,18.861600875854492,1.1728999614715576,30.390300750732422,78.59140014648438,76.70349884033203,68.9209976196289,4.749899864196777,119.97730255126953,5.224899768829346,3.356100082397461,1.2615000009536743,,6.661499977111816,1.623900055885315,0.2835232225240318,0.14510002532693397,0.25258934490362595,0.5744503014657886,0.3936545005090023,0.5671451283123005,0.4054990797846466,0.9607996288213028,0.2836219057882687,,0.3288290526057184,,,91.77436248567854,35.65068480054614,163.26433366045885,,,,,,1.909999966621399,,,,,,,810.4746081590652,7.660440309841745,810.4746081590652,7.660440309841745,,,,,,,,,,,,,,,,,,,"Aaron Judge","15640",592450
"Nick Kurtz","ATH",79.43000030517578,360.0350646972656,306.9215087890625,81.9531021118164,41.62200164794922,15.667499542236328,1.2008999586105347,23.46269989013672,58.757598876953125,53.3473014831543,46.69649887084961,2.8803000450134277,98.46040344238281,2.52020001411438,2.2725000381469727,1.6241999864578247,,3.05049991607666,0.715499997138977,0.2670164839054672,0.12969986384552354,0.2734744837288916,0.4742667837855806,0.36597623389677875,0.555225017761522,0.3886204536802609,0.9212012516583008,0.2882085338560548,,0.3123304288360916,,,64.62974693075068,22.0888291908094,151.66969600326118,,,,,,17.860000610351562,,,,,,,576.2887669444084,7.255303597258787,576.2887669444084,7.255303597258787,,,,,,,,,,,,,,,,,,,"Nick Kurtz","35110",701762
"Vladimir Guerrero Jr.","TOR",110.4800033569336,490.2117004394531,431.2589111328125,128.20680236816406,79.42050170898438,24.821300506591797,0.5181999802589417,23.446699142456055,70.55339813232422,75.51100158691406,49.36429977416992,1.4706000089645386,69.77770233154297,5.392300128936768,3.580899953842163,0.6152999997138977,,3.8896000385284424,1.2417999505996704,0.29728499297880223,0.10069996234263076,0.142341976474634,0.7074509209205477,0.3737024989652078,0.5203475068916555,0.3826051896879422,0.8940500058568633,0.2230625139128533,,0.30666094174291314,,,85.60359460825684,27.681304063899496,147.5375583534319,,,,,,18.209999084472656,,,,,,,750.2166653454303,6.790519936188503,750.2166653454303,6.790519936188503,,,,,,,,,,,,,,,,,,,"Vladimir Guerrero Jr.","19611",665489
"Ronald Acuña Jr.","ATL",108.83999633789062,500.40179443359375,426.60260009765625,121.07350158691406,76.49299621582031,19.979000091552734,1.7226999998092651,22.878799438476562,80.24859619140625,62.37580108642578,62.29999923706055,0.5004000067710876,99.78230285644531,6.004799842834473,3.104300022125244,2.3901000022888184,,18.935400009155273,4.072400093078613,0.28380863491970837,0.12449995169897042,0.19940436658383529,0.6243592045243758,0.38026877876794285,0.49960852114701115,0.37973778814435405,0.879877299914954,0.21579988622730278,,0.3198047419767921,,,86.21808350358451,27.091754817188114,145.5678197200869,,,,,,5.71999979019165,,,,,,,763.7171507716179,7.016879607388813,763.7171507716179,7.016879607388813,,,,,,,,,,,,,,,,,,,"Ronald Acuna Jr.","18401",660670
"Bryce Harper","PHI",92,406.8877258300781,346.3841857910156,96.80390167236328,54.251399993896484,23.649499893188477,0.48429998755455017,18.418699264526367,57.95399856567383,60.07170104980469,53.912601470947266,6.917099952697754,83.06289672851562,3.2551000118255615,3.0027999877929688,0.3330000042915344,,7.069399833679199,1.9133000373840332,0.27946974961139853,0.1324999454357144,0.20414205554876783,0.649057564741045,0.37872298113751474,0.5100639811184624,0.37689300138729454,0.8887869622559772,0.23059423150706387,,0.31618998875165794,,,69.16603649838896,21.089115744896052,143.61361613407772,,,,,,47.029998779296875,,,,,,,619.7752203077079,6.736687177257694,619.7752203077079,6.736687177257694,,,,,,,,,,,,,,,,,,,"Bryce Harper","11579",547180
"Kyle Tucker","LAD",83.55999755859375,376.71319580078125,315.1654052734375,85.93270111083984,50.366600036621094,17.016799926757812,1.8082000017166138,16.741199493408203,61.19670104980469,51.20109939575195,55.03779983520508,5.27400016784668,56.66669845581055,2.63700008392334,2.608799934387207,1.26419997215271,,13.994600296020508,2.508500099182129,0.2726590535413766,0.14610000511983906,0.1504239805971061,0.9712547463502624,0.38249535641041127,0.4974835284757498,0.3755976781019333,0.879978884886161,0.2248244749343732,,0.2831466514088959,,,63.640546578405214,19.128979107646195,142.7238041286567,,,,,,13.199999809265137,,,,,,,575.6707960247993,6.889310828678863,575.6707960247993,6.889310828678863,,,,,,,,,,,,,,,,,,,"Kyle Tucker","18345",663656
"Corey Seager","TEX",81.02999877929688,360.6929931640625,310.0184020996094,87.6812973022461,52.13119888305664,17.537599563598633,0.4779999852180481,17.534500122070312,52.017398834228516,52.94070053100586,44.22100067138672,9.378000259399414,60.267601013183594,3.2462000846862793,2.611299991607666,0.5960999727249146,,2.0897998809814453,0.5860000252723694,0.2828261055099367,0.12260011009216538,0.16708836089247417,0.7337441664836357,0.3753114703006287,0.5121579795872039,0.3731675423282726,0.8874694498878326,0.22933187407726718,,0.29871615131532303,,,60.22249086134067,17.603833802290833,141.05444173037074,,,,,,96.63999938964844,,,,,,,544.1362245619297,6.715244141173012,544.1362245619297,6.715244141173012,,,,,,,,,,,,,,,,,,,"Corey Seager","13624",608369
