Name,Team,AB,H,1B,2B,3B,HR,BB,IBB,SO,HBP,SF,SH,AVG,BB%,K%,OBP,SLG,wOBA,OPS,ISO,BABIP,wRC+,TBF,NameASCII,PlayerId,MLBAMID
"Jacob Cravey","BAL",1.8841907978057861,0.5462627410888672,0.3398286700248718,0.10828035324811935,0.010245797224342823,0.08790789544582367,0.2981889843940735,0.007049267645925283,0.26702880859375,0.021082382649183273,0.02622568979859352,0.006724218837916851,0.2899190154866543,0.13333365137941738,0.11940054105502318,0.3881862236133078,0.4982289219704578,0.38121836237486917,0.8864151455837657,0.20830990648380354,0.29467104007780703,146.58488838558372,2.2364120483398438,"Jacob Cravey","sa3023423",814837
"Fabian Gallardo","LAA",1.9809821844100952,0.6085512042045593,0.3835355043411255,0.11957034468650818,0.011342104524374008,0.09410326182842255,0.3676283061504364,0.0039256177842617035,0.20314979553222656,0.02687644027173519,0.02708187699317932,0.007226162124425173,0.30719670726659065,0.1525558394615912,0.08430169025446967,0.4174931212624009,0.5215168327768679,0.40386721057091135,0.9390099540392688,0.21432012551027724,0.3007041345657133,162.1433341122622,2.409795045852661,"Fabian Gallardo","sa3024091",821142
"Williams Montero","BOS",1.9832823276519775,0.6041921973228455,0.37343382835388184,0.12040850520133972,0.011424288153648376,0.09892557561397552,0.38352006673812866,0.0035862803924828768,0.22182253003120422,0.02440972626209259,0.028718717396259308,0.007276435848325491,0.30464255587763595,0.1580087854705762,0.0913900251904509,0.4182441805400057,0.5265140475030983,0.4056814249298443,0.9447582280431039,0.22187149162546232,0.29875284171698663,163.3895942044179,2.4272072315216064,"Williams Montero","sa3068359",829881
"Drew Gray","CHC",0.8323992490768433,0.20934218168258667,0.14182332158088684,0.03745120018720627,0.003721492597833276,0.026346171274781227,0.14215438067913055,0,0.17449624836444855,0.01779872551560402,0.011422711424529552,0.008159041404724121,0.25149251625917934,0.1404779113877973,0.1724383617172817,0.36790641661666745,0.4003786466861141,0.34147129694337164,0.7682850633027816,0.14888613042693477,0.2846062724833113,119.28095862465409,1.0119340419769287,"Drew Gray","sa3017964",695645
"Chris Mokma",,1.6091270446777344,0.45119622349739075,0.2868724465370178,0.08734239637851715,0.008161692880094051,0.06881969422101974,0.27213409543037415,0.019792700186371803,0.27376556396484375,0.018463071435689926,0.021594109013676643,0.005866854917258024,0.28039813574058314,0.14120807662806809,0.14205463182897862,0.38608562799121265,0.4731267784831034,0.3699430497922133,0.8592124064743161,0.19272864274252027,0.2968448675411703,138.83940228624022,1.92718505859375,"Chris Mokma","sa3011750",687070
"Jhon Reyes","KCR",1.6163909435272217,0.47797611355781555,0.30742940306663513,0.09109623730182648,0.008512469008564949,0.07093800604343414,0.4183885157108307,0.021395107731223106,0.2109270691871643,0.020499467849731445,0.021588295698165894,0.006341832689940929,0.2957057607083567,0.2008384699389261,0.10125103403538632,0.4414649559967914,0.4942562392278493,0.4050962871798491,0.9357211952246407,0.1985504785194926,0.3001503253349586,162.98763849138862,2.0832090377807617,"Jhon Reyes","sa3022355",808671
"Will Johnston","ATH",1.2429957389831543,0.29095155000686646,0.20338600873947144,0.049960408359766006,0.005020094569772482,0.032585036009550095,0.12498952448368073,0,0.32601064443588257,0.0196679700165987,0.014489821158349514,0.010050368495285511,0.23407284585294108,0.08850736940878856,0.23085410283364385,0.3106737526282113,0.3609885690948474,0.29739712904493454,0.6716623217230586,0.1269157232419063,0.28742843793577266,89.00456031685061,1.4121934175491333,"Will Johnston","sa3022940",690658
"Beck Way","KCR",1.6007272005081177,0.4406644105911255,0.28702372312545776,0.08366111665964127,0.00781769584864378,0.062161885201931,0.24239560961723328,0.019521938636898994,0.28506559133529663,0.032457154244184494,0.01945490762591362,0.005786597263067961,0.2752901371646872,0.12752150390153905,0.1499696837540167,0.377574674232307,0.45382285286824653,0.35968952020135253,0.8313975271005536,0.17853271570355933,0.2973417245156633,131.79582186813414,1.9008214473724365,"Beck Way","sa3014462",694360
"Luke Jackson",,59.46348571777344,15.53064250946045,10.307284355163574,3.0194668769836426,0.2810116708278656,1.9228800535202026,8.06928825378418,0.8345687389373779,14.418697357177734,0.6777626276016235,0.6418760418891907,0.21107366681098938,0.2611794838797752,0.1168387078671483,0.20877454310175028,0.3526048319819134,0.4184210366305265,0.33418499937023566,0.7710258686124398,0.1572415527507513,0.3109366033667096,114.2756945883189,69.06348419189453,"Luke Jackson","11752",592426
"Matt Krook","ATH",1.4823367595672607,0.3491585850715637,0.2543807625770569,0.056699782609939575,0.005716478452086449,0.03236157447099686,0.1789574772119522,0,0.3857235312461853,0.027109645307064056,0.014478600583970547,0.011778883635997772,0.23554606118888513,0.1043689916906882,0.22495609937469158,0.326050513315484,0.347003511663129,0.30170624091527776,0.673054024978613,0.11145745047424385,0.2936758372154612,91.9646703668017,1.7146613597869873,"Matt Krook","19315",640454
"Noé Ramirez",,1.4429538249969482,0.3755379021167755,0.23283518850803375,0.07411006838083267,0.00687370216473937,0.06171893700957298,0.18503232300281525,0.017210982739925385,0.3112388551235199,0.01676984876394272,0.021226393058896065,0.0051238927990198135,0.26025635443848644,0.11072444567997616,0.18624718723926856,0.34654632450527284,0.44946149250727463,0.3414855387828158,0.7960078170125475,0.1892051380687882,0.2875847834980419,119.29074194273377,1.6711063385009766,"Noe Ramirez","12800",598287
"Ronny Chalas",,1.6204591989517212,0.4659431278705597,0.29017236828804016,0.09110505878925323,0.008513293229043484,0.07615242153406143,0.3035763204097748,0.02026105672121048,0.24162451922893524,0.019069623202085495,0.0236774031072855,0.0060056825168430805,0.28753771040454423,0.1538818602778775,0.12247869154454359,0.4009538691596601,0.4952497737734357,0.38449704256093087,0.8962036429330957,0.20771206336889148,0.29388009731510284,148.8371516039354,1.9727882146835327,"Ronny Chalas","sa3015970",692830
"Austin Schulfer","PHI",1.7143254280090332,0.4680210053920746,0.30302104353904724,0.09007609635591507,0.008470030501484871,0.06645382195711136,0.20381669700145721,0.0134431729093194,0.3171016573905945,0.021071864292025566,0.020524846389889717,0.005948473233729601,0.2730059285975944,0.10368724445673519,0.16131846679499168,0.35357240162092407,0.45172206101098383,0.34723922165311033,0.8052944626319078,0.1787161324133894,0.2971721528904009,123.2431885259397,1.9656872749328613,"Austin Schulfer","sa3007585",662165
"Trey Braithwaite",,1.5936237573623657,0.4285281002521515,0.27052563428878784,0.0838138535618782,0.007831968367099762,0.06635664403438568,0.23414409160614014,0.0192238949239254,0.3192194402217865,0.017032139003276825,0.021302970126271248,0.0056982520036399364,0.2689016766174569,0.12509025235121027,0.17054131094593125,0.364237314941255,0.45624057704484905,0.35311647853288325,0.820477891986104,0.18733890042739215,0.2946038692959636,127.2805232899068,1.8718012571334839,"Trey Braithwaite","sa3020251",679985
"Brad Keller","PHI",106.38642120361328,27.63819694519043,18.82650375366211,5.1657819747924805,0.4826206564903259,3.1632912158966064,12.202808380126953,1.282117247581482,25.445907592773438,1.2832396030426025,1.0640954971313477,0.3693576455116272,0.2597906446377551,0.10059532157931447,0.20976640601365676,0.3400480659909958,0.40662233062160036,0.32399760551397705,0.7466703966125962,0.14683168598384527,0.3104324785995761,107.2775455859076,121.30592346191406,"Brad Keller","15734",641745
"David Lorduy","CIN",1.9485398530960083,0.5661880970001221,0.3520258665084839,0.11254918575286865,0.01067260280251503,0.09094042330980301,0.25421828031539917,0.0041398340836167336,0.2724767029285431,0.02194797433912754,0.026916589587926865,0.006774603389203548,0.2905704474560854,0.11256578978622642,0.1206504710261016,0.3741099042261195,0.4992988663358077,0.37486554337113576,0.8734087705619272,0.20872841887972232,0.29481146572665495,142.2208700114277,2.258397340774536,"David Lorduy","sa3019135",800124
"Paul Chacon","ATH",1.865905523300171,0.5689831376075745,0.3552930951118469,0.11189012229442596,0.010571393184363842,0.09122852236032486,0.40674707293510437,0.009610981680452824,0.20109900832176208,0.026345236226916313,0.02671242319047451,0.007025751750916243,0.30493673473951194,0.17436481036168092,0.08620735779834517,0.4308685677134712,0.522910509943395,0.41010954110599585,0.9537790776568662,0.2179737752038831,0.29854244612585557,166.43145331362058,2.332736015319824,"Paul Chacon","sa3021499",807953
"Victor Garcia","LAA",1.6087726354599,0.45190855860710144,0.2876334488391876,0.08710287511348724,0.008139310404658318,0.0690329447388649,0.27602332830429077,0.019866177812218666,0.2629990875720978,0.022123679518699646,0.021531131118535995,0.0058886343613266945,0.2809026885753277,0.1426964304807932,0.13596325805792592,0.38894203387841325,0.47389475208077025,0.371746398991894,0.8628367859591834,0.19299206350544257,0.29491176905601146,140.07819864385732,1.9343394041061401,"Victor Garcia","sa3023615",806625
"Eric Veras","COL",0.8613583445549011,0.2436380386352539,0.1694972813129425,0.04229532554745674,0.004202848765999079,0.02764257974922657,0.13804256916046143,0,0.1017674133181572,0.017518872395157814,0.011718088760972023,0.008361134678125381,0.28285328652751557,0.13311736160270782,0.09813646355928247,0.38808553519453587,0.4379905298272911,0.3632016547753604,0.826076065021827,0.15513724329977552,0.29044669383474453,134.20845471734197,1.036998987197876,"Eric Veras","sa3024462",821626
"Wuillians Herrera","LAD",1.614965796470642,0.47572872042655945,0.2974303364753723,0.09264220297336578,0.008656932041049004,0.07699926197528839,0.45056676864624023,0.021764926612377167,0.21981683373451233,0.023555807769298553,0.023678019642829895,0.006451452616602182,0.29457510584200636,0.2126099324036377,0.10372545294872874,0.4495770569812562,0.5056965220137717,0.41250920427373006,0.955273578995028,0.21112141617176533,0.2971539880926879,168.07988279817278,2.119217872619629,"Wuillians Herrera","sa3018302",702900
"Carlos Romero",,1.5897279977798462,0.42473477125167847,0.27011626958847046,0.0822407454252243,0.0076849693432450294,0.06469279527664185,0.22828476130962372,0.01918083056807518,0.31407400965690613,0.0233008973300457,0.02060905657708645,0.005685487296432257,0.26717449264581544,0.12223375469381328,0.16816911138468615,0.3632376495385618,0.4506581318161043,0.35095306517470515,0.8138957813546661,0.18348363917028887,0.29234384002342256,125.79438372880247,1.8676081895828247,"Carlos Romero","sa3003106",673395
"Jimmy Burnette","TOR",1.564956784248352,0.37688204646110535,0.26524123549461365,0.06379202008247375,0.006439598277211189,0.04140918701887131,0.1965561956167221,0,0.38225671648979187,0.03728727623820305,0.018161289393901825,0.012338390573859215,0.24082584915731178,0.10744885512360444,0.2089633777315645,0.33612462510807645,0.3691992164781648,0.3144438578165321,0.7053238415862413,0.128373367320853,0.28933738543400306,100.71467476128653,1.829300045967102,"Jimmy Burnette","sa3017367",694787
"Jose Salvador",,1.0144753456115723,0.2723632752895355,0.18432138860225677,0.04848431050777435,0.004842767957597971,0.034714799374341965,0.1065337136387825,0,0.16627956926822662,0.01866128481924534,0.01485719345510006,0.008860268630087376,0.2684769782407501,0.09157197272441482,0.14292703841419854,0.34434715572044805,0.4284751846048301,0.3368404723780324,0.7728223403252781,0.15999820636407996,0.28689789315578573,116.09985060335563,1.1633877754211426,"Jose Salvador","sa3006482",678358
"Erick Pinales",,1.6012439727783203,0.4454468786716461,0.2809455096721649,0.08669383078813553,0.008101087994873524,0.06970644742250443,0.3055286109447479,0.020071079954504967,0.28083813190460205,0.019627586007118225,0.021940818056464195,0.005949370563030243,0.27818801272285243,0.15633736547333574,0.14370337864809182,0.3955175610707296,0.473046105278261,0.3748778812055527,0.8685636663489906,0.1948580925554086,0.2952448208468971,142.2293453884314,1.9542903900146484,"Erick Pinales","sa3007963",679026
"Michael King","SDP",317.1587829589844,79.141845703125,49.37681198120117,16.41719627380371,1.5605686902999878,11.787271499633789,32.76401901245117,0.7363441586494446,81.20008850097656,3.5575060844421387,3.792001485824585,1.0721689462661743,0.24953382960029769,0.09143162688320244,0.22659784783676562,0.32318029613918614,0.42263372102666413,0.3234673878283153,0.7458140171658503,0.17309989142636645,0.29546219691913084,106.9133167732859,358.344482421875,"Michael King","19853",650633
