Name,Team,AB,H,1B,2B,3B,HR,BB,IBB,SO,HBP,SF,SH,AVG,BB%,K%,OBP,SLG,wOBA,OPS,ISO,BABIP,wRC+,TBF,NameASCII,PlayerId,MLBAMID
"Julio Mendez","MIA",3.0626115798950195,0.8736056089401245,0.56353360414505,0.1765095442533493,0.011624333448708057,0.12193809449672699,0.48240187764167786,0.004789949394762516,0.4532625377178192,0.03017374873161316,0.038725849241018295,0.0036715802270919085,0.28524858152925486,0.13334915888158436,0.12529424315818957,0.38356795363414004,0.46991857551655736,0.3704929069254316,0.8534865291506974,0.1846699939873025,0.29755614001562647,139.21712226080817,3.617584705352783,"Julio Mendez","sa3019580",801249
"Raul Brito","MIN",2.238410711288452,0.5617192983627319,0.38543710112571716,0.10254602134227753,0.007327722851186991,0.06640844792127609,0.2521561086177826,0.0077314479276537895,0.5334051847457886,0.03041365183889866,0.025006471201777458,0.005693778861314058,0.250945590784544,0.09881961266149811,0.2090407170270567,0.33161562794276217,0.3923078546847498,0.3176934159209291,0.723923482627512,0.14136226390020584,0.29773370614297234,102.94693279778056,2.55168080329895,"Raul Brito","sa928287",669993
"Collin Wiles",,2.320155143737793,0.6136165261268616,0.4122352600097656,0.1142260804772377,0.008148358203470707,0.07900679111480713,0.2174263745546341,0.008008480072021484,0.47849294543266296,0.025114750489592552,0.02928229048848152,0.005811701528728008,0.26447219608699063,0.08369666307266149,0.18419229460343053,0.3303104680819772,0.4228853672488572,0.3264704684918776,0.7531958353308345,0.1584131711618666,0.29834169776357955,108.97625909655319,2.597790241241455,"Collin Wiles","15106",621079
"Brandon Dufault",,2.041761636734009,0.564301609992981,0.3832445740699768,0.10470335185527802,0.00756019726395607,0.06879350543022156,0.2660847306251526,0.0022175374906510115,0.3468695282936096,0.025594916194677353,0.02410571463406086,0.005187741480767727,0.27637976923478436,0.11261726505717239,0.14680849034937135,0.3630813118341864,0.4361458630977786,0.3491421191541817,0.799227174931965,0.15976609386299423,0.3002707599687569,124.55036879566418,2.362734794616699,"Brandon Dufault","sa3017257",679555
"Chris Kean","NYY",2.2945215702056885,0.6203473210334778,0.4039221704006195,0.11789396405220032,0.008424455299973488,0.09010674059391022,0.31027019023895264,0.008081912063062191,0.42207470536231995,0.023798251524567604,0.032805707305669785,0.0059518758207559586,0.27036020453617604,0.11632161557901213,0.15823760440849732,0.3586147508560047,0.4468950913756981,0.3494114519915395,0.8055098422317029,0.17653488683952206,0.2921200992348275,124.7353848413444,2.6673476696014404,"Chris Kean","sa3023576",815454
"Miguel Cordones",,2.334562301635742,0.681298553943634,0.4450790584087372,0.1280134916305542,0.009147575125098228,0.09905844181776047,0.5437196493148804,0.008937162347137928,0.30368858575820923,0.030198341235518456,0.03455177694559097,0.0065817199647426605,0.29183138675128656,0.1843358773097399,0.10295876184580187,0.42650454191766696,0.4817958953282542,0.3956684493102912,0.9083004372459211,0.18996450857696762,0.29609940414135094,156.51126041936493,2.9496138095855713,"Miguel Cordones","sa3009493",683724
"Cooper Adams","BOS",2.232583999633789,0.5859605073928833,0.3917444944381714,0.1094633936882019,0.007834871299564838,0.07691773027181625,0.22323958575725555,0.006843053735792637,0.4570598900318146,0.028447512537240982,0.028376786038279533,0.005605741403996944,0.2624584371692167,0.0886485733107335,0.1814987562866154,0.3333724597992761,0.42186400016977005,0.32804880566050776,0.7552364599690462,0.15940556300055336,0.29475838984942676,110.06048523308682,2.5182535648345947,"Cooper Adams","sa3023457",822416
"Yeury Tatiz","SEA",2.305419445037842,0.6499882936477661,0.44319865107536316,0.11807829141616821,0.008437626995146275,0.08027372509241104,0.43568912148475647,0.008522884920239449,0.36144301295280457,0.036972761154174805,0.02852829173207283,0.006276628468185663,0.28193927792480167,0.15489041667726158,0.12849542511082293,0.4000022548640592,0.444935526795622,0.37093616890995074,0.8449377816596813,0.16299624887082031,0.30108087698559205,139.52161754768315,2.8128862380981445,"Yeury Tatiz","sa3005812",677650
"Brandon Clarke","STL",3.0123050212860107,0.8038405776023865,0.5220742225646973,0.1623004823923111,0.010689768008887768,0.10877611488103867,0.47591522336006165,0.004204047378152609,0.6095939874649048,0.03960713371634483,0.0350126214325428,0.003689359175041318,0.2668523180495219,0.1334393061110792,0.17092077476004755,0.37031214838576015,0.43616066155851313,0.35328660874446366,0.8064728099442733,0.1693083435089912,0.29844573596970925,127.3973928825868,3.5665295124053955,"Brandon Clarke","sa3067144",700251
"Tyler Phillips","MIA",140.39254760742188,37.07096481323242,26.289390563964844,6.512192726135254,0.4676435887813568,3.8017375469207764,10.615188598632812,0.3635190725326538,28.375205993652344,1.3569059371948242,1.4143620729446411,0.34130382537841797,0.26405222673851286,0.06887599218567768,0.18411076243501762,0.3189190852095233,0.3983377887453202,0.3122647585514177,0.7172568739548435,0.13428556200680736,0.3034683712652868,99.21775989144992,154.12030029296875,"Tyler Phillips","20629",663969
