Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Aaron Judge","NYY",30.200000762939453,134.6620330810547,96.38050079345703,27.357200622558594,14.38379955291748,4.598499774932861,0.16590000689029694,8.208999633789062,23.886899948120117,20.704700469970703,36.250999450683594,15.351499557495117,30.533300399780273,0.8080000281333923,0.9641000032424927,0.25850000977516174,,2.2283999919891357,0.9325000047683716,0.2838458028059529,0.269199852558766,0.2267402303469005,1.187261087928263,0.4792743644465444,0.5905187998615804,0.42395410026977987,1.0697931643081249,0.3066729970556275,,0.32674828017702473,,,28.036251674850583,12.124894605195959,175.9418628715408,,,,,,1.850000023841858,,,,,,,261.0656570449471,8.644557961909694,261.0656570449471,8.644557961909694,,,,,,,,,,,,,,,,,,,"Aaron Judge","15640",592450
"Vladimir Guerrero Jr.","TOR",27.100000381469727,120.1610107421875,97.0624008178711,29.678800582885742,18.836200714111328,5.730400085449219,0.07569999992847443,5.036499977111816,17.867300033569336,17.078699111938477,21.364599227905273,6.368500232696533,13.685799598693848,0.7210000157356262,0.8743000030517578,0.1386999934911728,,0.8141999840736389,0.40459999442100525,0.30577031201376687,0.17779976296757585,0.11389550998416229,1.5610778949257944,0.4312898502918287,0.5220363432831253,0.39652796646473004,0.953326193574954,0.21626603126935845,,0.3110835936198267,,,22.341505324663856,8.143555805969598,157.10169887710614,,,,,,18.049999237060547,,,,,,,200.20253019481896,7.387547135671342,200.20253019481896,7.387547135671342,,,,,,,,,,,,,,,,,,,"Vladimir Guerrero Jr.","19611",665489
"Yordan Alvarez","HOU",30.639999389648438,138.37777709960938,120.17630004882812,35.54050064086914,22.26740074157715,6.704500198364258,0.17139999568462372,6.397200107574463,20.81800079345703,19.356300354003906,14.52970027923584,0.6919000148773193,22.917600631713867,2.2139999866485596,0.9538000226020813,0.5041000247001648,,0.6430000066757202,0.28349998593330383,0.295736352562268,0.10500024341897637,0.16561619294705784,0.6339974464486186,0.37921781207769595,0.5140730870442521,0.3828160791217145,0.8932908991219481,0.21833673448198415,,0.31741224768944853,,,24.18801892496083,7.837618061699797,147.68242716889114,,,,,,33.38999938964844,,,,,,,210.06321595162152,6.8558492211520825,210.06321595162152,6.8558492211520825,,,,,,,,,,,,,,,,,,,"Yordan Alvarez","19556",670541
"Ronald Acuña Jr.","ATL",26.760000228881836,123.06421661376953,99.77469635009766,27.665599822998047,17.316600799560547,5.192599773406982,0.3483000099658966,4.80810022354126,19.62179946899414,13.975099563598633,20.896299362182617,2.4612998962402344,23.66659927368164,0.984499990940094,0.7559999823570251,0.6527000069618225,,4.18720006942749,1.620300054550171,0.2772807218167091,0.16979996246808718,0.192310973286069,0.8829447408365204,0.4047528289612946,0.4808744403699734,0.38005460894171583,0.885627269331268,0.2035937185532643,,0.3172185606109138,,,21.235338371842584,6.6943527039639825,145.78545724134938,,,,,,5.260000228881836,,,,,,,186.45389219820498,6.967634178005982,186.45389219820498,6.967634178005982,,,,,,,,,,,,,,,,,,,"Ronald Acuna Jr.","18401",660670
"Junior Caminero","TBR",34.11000061035156,151.82156372070312,135.52529907226562,37.828800201416016,21.71139907836914,6.571199893951416,0.16830000281333923,9.377900123596191,22.362499237060547,24.568700790405273,14.225700378417969,1.5182000398635864,24.923099517822266,0.6072999835014343,1.0473999977111816,0.41589999198913574,,1.128499984741211,0.5408999919891357,0.2791272217096877,0.09370013079688813,0.1641604717210776,0.570783756981964,0.3478191426143982,0.5376877960641165,0.3735053986150009,0.8855069386785148,0.25856057435442886,,0.2781893743507619,,,25.390274376156306,7.451386510269125,141.2865294133726,,,,,,16.479999542236328,,,,,,,229.6126640051603,6.731535030681835,229.6126640051603,6.731535030681835,,,,,,,,,,,,,,,,,,,"Junior Caminero","28163",691406
"Yandy Díaz","TBR",32.79999923706055,145.89370727539062,125.97270202636719,37.44660186767578,25.097900390625,7.173699855804443,0.3700000047683716,4.805099964141846,19.63050079345703,18.27440071105957,17.405099868774414,2.7720000743865967,18.757299423217773,1.167099952697754,0.9302999973297119,0.41850000619888306,,0.4869000017642975,0.23330000042915344,0.2972596543959014,0.11929986696355827,0.12856825543415168,0.927910754958168,0.3850745761382026,0.4745131207917951,0.3676525832373701,0.8595876969299977,0.17725346639589368,,0.31586328191254737,,,23.705637258699685,6.46717131873314,137.26598454447057,,,,,,138.63999938964844,,,,,,,207.79740717113015,6.3352869513588566,207.79740717113015,6.3352869513588566,,,,,,,,,,,,,,,,,,,"Yandy Diaz","16578",650490
"Juan Soto","NYM",37.290000915527344,170.12266540527344,139.61880493164062,35.705299377441406,22.355199813842773,5.458600044250488,0.4165000021457672,7.474999904632568,25.583499908447266,20.527099609375,27.61090087890625,0.5103999972343445,32.27989959716797,1.0206999778747559,1.1136000156402588,0.7585999965667725,,3.662899971008301,1.5923000574111938,0.2557341713025207,0.16229995464231875,0.1897448498133357,0.855358945457459,0.3798735152063781,0.461412769997947,0.36674741162907704,0.841286285204325,0.20567859869542632,,0.27957018098502057,,,27.51747042959953,7.416166350257573,136.64418412358123,,,,,,4.650000095367432,,,,,,,237.19573318064212,6.360840100754065,237.19573318064212,6.360840100754065,,,,,,,,,,,,,,,,,,,"Juan Soto","20123",665742
"Fernando Tatis Jr.","SDP",29.280000686645508,129.9480743408203,109.26730346679688,30.010400772094727,18.471599578857422,6.1529998779296875,0.38830000162124634,4.997600078582764,18.941200256347656,15.965100288391113,18.504600524902344,2.8589000701904297,24.78179931640625,0.779699981212616,0.9059000015258789,0.49059998989105225,,4.455699920654297,1.6986000537872314,0.274651243509583,0.14239995951282466,0.19070539861491118,0.7467012499230343,0.38077901832514294,0.47528307193645053,0.36478982528180365,0.8560620902615934,0.20063182842686755,,0.3111284629683122,,,20.812663704757508,5.458297191471074,135.29943578690146,,,,,,14.010000228881836,,,,,,,187.38804246783255,6.399864688298982,187.38804246783255,6.399864688298982,,,,,,,,,,,,,,,,,,,"Fernando Tatis Jr.","19709",665487
"Seiya Suzuki","CHC",31.530000686645508,135.36634826660156,114.04969787597656,30.682899475097656,18.024599075317383,6.662499904632568,0.46630001068115234,5.5295000076293945,18.408700942993164,18.671199798583984,19.398000717163086,2.7072999477386475,28.797500610351562,0.676800012588501,1.0220999717712402,0.21979999542236328,,1.0724999904632568,0.5799999833106995,0.26903095796416576,0.14330002224008492,0.21273751548379963,0.6736001495279167,0.3755751216760546,0.4810753554718591,0.3645508768586451,0.8566504771479138,0.21204439750769333,,0.3115172782698546,,,21.65420043540872,5.659623098315603,135.135292072351,,,,,,113.43000030517578,,,,,,,192.3691512584686,6.101146434162506,192.3691512584686,6.101146434162506,,,,,,,,,,,,,,,,,,,"Seiya Suzuki","30116",673548
"Ketel Marte","ARI",35.66999816894531,162.5588836669922,144.82870483398438,41.412200927734375,25.3799991607666,8.451800346374512,0.3449999988079071,7.235400199890137,23.73080062866211,21.26729965209961,14.61400032043457,1.4630000591278076,23.91119956970215,1.3005000352859497,1.0612000226974487,0.7544999718666077,,0.9681000113487244,0.40119999647140503,0.28593917880578124,0.08989973350439515,0.14709254290085502,0.6111780497600778,0.35429629501249693,0.4989356269693291,0.363583853550044,0.8532319219818261,0.21299644816354785,,0.2978544212396901,,,25.87648913788314,6.668904166155471,134.4710031189758,,,,,,32.63999938964844,,,,,,,230.02863433659076,6.4487986023182975,230.02863433659076,6.4487986023182975,,,,,,,,,,,,,,,,,,,"Ketel Marte","13613",606466
"Iván Herrera","STL",31.3799991607666,140.73570251464844,115.51920318603516,31.7283992767334,20.820600509643555,6.137899875640869,0.15219999849796295,4.617700099945068,19.927600860595703,15.961799621582031,21.74370002746582,3.65910005569458,25.48349952697754,1.9702999591827393,0.9660000205039978,0.5364000201225281,,1.3813999891281128,0.5892000198364258,0.2746590904512832,0.15450024150909847,0.18107345237662842,0.8532462350568193,0.3954544533821994,0.45034764109668385,0.3635129950295002,0.8458020944788833,0.17568855064540062,,0.31383934586687134,,,22.394529444010974,5.765521520067017,134.4223274231253,,,,,,178.42999267578125,,,,,,,196.35056321769952,6.257188287729155,196.35056321769952,6.257188287729155,,,,,,,,,,,,,,,,,,,"Ivan Herrera","20599",671056
"Bobby Witt Jr.","KCR",26.850000381469727,121.680419921875,106.27960205078125,30.69610023498535,18.18440055847168,7.047500133514404,0.6155999898910522,4.848599910736084,18.311399459838867,15.619500160217285,13.348299980163574,4.623899936676025,19.959299087524414,0.7300999760627747,0.8312000036239624,0.4912000000476837,,5.082099914550781,2.26200008392334,0.288824004255478,0.10969965413280017,0.1640304915148986,0.6687759886571842,0.36945948523766803,0.5035829962229761,0.36274071068215563,0.8730424814606441,0.2147589919674981,,0.31405332454211043,,,19.286066678012027,4.908587254416014,133.89181284685543,,,,,,3.0999999046325684,,,,,,,180.69965822696685,6.729968553433429,180.69965822696685,6.729968553433429,,,,,,,,,,,,,,,,,,,"Bobby Witt Jr.","25764",677951
"William Contreras","MIL",30.65999984741211,135.29812622070312,113.33390045166016,31.68199920654297,20.645299911499023,6.844200134277344,0.1298000067472458,4.062699794769287,17.916099548339844,16.66510009765625,20.105300903320312,3.2472000122070312,21.896099090576172,0.6765000224113464,0.9186999797821045,0.263700008392334,,0.8968999981880188,0.4259999990463257,0.27954565298011746,0.14859999517305827,0.16183593743832397,0.9182138252184565,0.38852173672029544,0.4497674497765502,0.3597828447859953,0.8382891864968456,0.17022179679643273,,0.31281130643530036,,,21.11952256416547,5.133006187593118,131.8599304476328,,,,,,56.560001373291016,,,,,,,185.71942638009784,6.05738510451342,185.71942638009784,6.05738510451342,,,,,,,,,,,,,,,,,,,"William Contreras","20503",661388
"Julio Rodríguez","SEA",31.290000915527344,139.05755615234375,123.20230102539062,34.63359832763672,21.655500411987305,6.3592000007629395,0.36480000615119934,6.2540998458862305,19.215900421142578,20.369699478149414,13.53030014038086,2.7811999320983887,28.940200805664062,1.1124999523162842,1.0009000301361084,0.21150000393390656,,3.708899974822998,1.5520000457763672,0.2811116191774626,0.09729999947329589,0.20811670797636328,0.4675261319449021,0.3548996587069818,0.49093806943627194,0.35737871986149977,0.8458377281432538,0.20982645025880936,,0.31883888412222927,,,21.43492592860005,5.004203931096099,130.2084359948396,,,,,,9.489999771118164,,,,,,,196.68513830006123,6.285878317199352,196.68513830006123,6.285878317199352,,,,,,,,,,,,,,,,,,,"Julio Rodriguez","23697",677594
"Mike Trout","LAA",24.700000762939453,111.49153137207031,87.4884033203125,21.021799087524414,12.144200325012207,3.789900064468384,0.21610000729560852,4.871600151062012,16.116199493408203,13.0625,21.941499710083008,6.020500183105469,29.518600463867188,0.8919000029563904,0.7682999968528748,0.40139999985694885,,1.0406999588012695,0.43549999594688416,0.2402809777035182,0.19679969805831873,0.2647609204089009,0.7433109756318198,0.3947714297162892,0.4555883930599715,0.3557834025075055,0.8503598227762608,0.2153074153564533,,0.2998189621802188,,,17.041372114535406,3.8677884004396077,129.11254545532486,,,,,,178.44000244140625,,,,,,,157.50732229053972,6.37681447066463,157.50732229053972,6.37681447066463,,,,,,,,,,,,,,,,,,,"Mike Trout","10155",545361
"Mookie Betts","LAD",25.399999618530273,114.67496490478516,97.83619689941406,26.784299850463867,16.87420082092285,5.738500118255615,0.5033000111579895,3.668299913406372,16.573200225830078,13.801199913024902,15.05679988861084,1.6053999662399292,12.728500366210938,0.5734000205993652,0.7767999768257141,0.4316999912261963,,1.170799970626831,0.47360000014305115,0.2737667724145181,0.13129979940357975,0.11099633103685216,1.182920175622621,0.371264993917572,0.4551924763625011,0.3556617572783919,0.8264574702800731,0.18142570394798302,,0.28116114456706853,,,17.516631033915804,3.9669001127148715,129.02898223486036,,,,,,60.58000183105469,,,,,,,153.93740152716634,6.060527710199771,153.93740152716634,6.060527710199771,,,,,,,,,,,,,,,,,,,"Mookie Betts","13611",605141
"Brent Rooker","ATH",37.779998779296875,168.05929565429688,145.23919677734375,37.498199462890625,21.362300872802734,7.541100025177002,0.4339999854564667,8.160799980163574,23.730100631713867,23.608600616455078,20.066299438476562,2.8570001125335693,40.27479934692383,1.1763999462127686,1.1482000350952148,0.4291999936103821,,1.4075000286102295,0.6234999895095825,0.2581823660204934,0.11940011625273948,0.23964636523153307,0.4982346222417423,0.3504197645898998,0.48464672321267416,0.3541553874189631,0.835066487802574,0.22646435719218078,,0.2995085361972493,,,25.46556018309712,5.608059142543022,127.99419346770692,,,,,,42.11000061035156,,,,,,,230.46177825629712,6.100100203883232,230.46177825629712,6.100100203883232,,,,,,,,,,,,,,,,,,,"Brent Rooker","19627",667670
"José Ramírez","CLE",33.439998626708984,147.9550323486328,131.5341033935547,36.99480056762695,22.439300537109375,7.77869987487793,0.28540000319480896,6.491399765014648,19.996299743652344,21.615699768066406,14.321999549865723,4.586599826812744,16.625900268554688,0.8877000212669373,1.0831999778747559,0.12790000438690186,,6.310800075531006,2.310499906539917,0.2812563404711644,0.09679967840578872,0.11237130636677746,0.861427009576953,0.35314590094912207,0.49278854444743514,0.35318040117001925,0.8459344453965572,0.21153220397627076,,0.2785698618519185,,,22.302096147428255,4.820068763106813,127.32443443593854,,,,,,6.28000020980835,,,,,,,211.9911663502455,6.339449014837137,211.9911663502455,6.339449014837137,,,,,,,,,,,,,,,,,,,"Jose Ramirez","13510",608070
