Name,Team,AB,H,1B,2B,3B,HR,BB,IBB,SO,HBP,SF,SH,AVG,BB%,K%,OBP,SLG,wOBA,OPS,ISO,BABIP,wRC+,TBF,NameASCII,PlayerId,MLBAMID
"Mike Minor",,3.1085457801818848,0.8647505640983582,0.531522274017334,0.18153022229671478,0.012202994897961617,0.1394951045513153,0.34010210633277893,0.007632947061210871,0.5324068665504456,0.03223767876625061,0.046657461673021317,0.005507254041731358,0.27818492158341657,0.09626302418021246,0.1506932598009527,0.3506946165489089,0.4790574843722509,0.3559765294050311,0.8297521009211597,0.2008725627888343,0.292052949067708,129.24521243810057,3.533050298690796,"Mike Minor","10021",501985
"Tyler Matzek",,2.230961799621582,0.5858721733093262,0.36859339475631714,0.12278274446725845,0.008236934430897236,0.08625910431146622,0.35185128450393677,0.03324620798230171,0.4922097325325012,0.015315702185034752,0.03103325143456459,0.0003287962463218719,0.26260968404241725,0.13380966288157534,0.18718822774815658,0.36248779889415444,0.4410232861881731,0.34636456359238443,0.8035110850823275,0.17841360214575586,0.296765838737865,122.64234914331786,2.629490852355957,"Tyler Matzek","10058",554431
"Brooks Raley","NYM",79.31073760986328,20.23145866394043,12.963890075683594,4.185822010040283,0.2805550694465637,2.8011903762817383,10.000343322753906,0.9429506659507751,19.235811233520508,0.9230442047119141,0.998645007610321,-0.007318122778087854,0.2550910415618729,0.10962229811203417,0.21086014403824604,0.34148745173374934,0.42090089961638866,0.32961849247137326,0.7623883513501379,0.16580985805451576,0.29911714582872556,111.13876907530896,91.22544860839844,"Brooks Raley","10061",548384
"Ian Krol",,2.3773069381713867,0.640618622303009,0.4190666973590851,0.12900377810001373,0.008661857806146145,0.0838862881064415,0.31989750266075134,0.02692948281764984,0.4967317581176758,0.01756722293794155,0.028371840715408325,0.001013613073155284,0.26947240678806494,0.116574049449388,0.18101433131630365,0.3565556618902277,0.4368829967754215,0.34282886169358456,0.7934386586656492,0.16741058998735653,0.3050486617967618,120.21352690820724,2.744157075881958,"Ian Krol","10066",571871
"Caleb Thielbar","CHC",78.31716918945312,19.385438919067383,12.021807670593262,4.104305744171143,0.27519622445106506,2.9841294288635254,9.54423713684082,0.9338147044181824,20.273563385009766,0.2456824630498886,1.0348514318466187,0.00022568207350559533,0.24752476525515169,0.10706759270464793,0.22742955733983153,0.32729104220263144,0.42126810620455757,0.32189487484951007,0.748559148407189,0.17374334094940588,0.29238802087993737,105.8330915175259,89.14216613769531,"Caleb Thielbar","10078",573204
"Kyle Gibson",,1.9429212808609009,0.504403293132782,0.340349018573761,0.09508529305458069,0.006934267934411764,0.062034714967012405,0.17736373841762543,0.000757669797167182,0.42296701669692993,0.019679447636008263,0.021837111562490463,0.00608396902680397,0.25961077172889,0.0818141617665286,0.19510578788358357,0.3244731089892996,0.41147383387553876,0.320713967816847,0.7359469428648384,0.15186306214664874,0.2989468403127408,105.0218768448455,2.1678855419158936,"Kyle Gibson","10123",502043
"Brad Boxberger",,2.1900813579559326,0.5742171406745911,0.3688725531101227,0.11283762007951736,0.00815550610423088,0.08435148000717163,0.25481998920440674,0.0063984207808971405,0.4582769274711609,0.0255704578012228,0.030942793935537338,0.007121661212295294,0.2621898673255339,0.10158115291425808,0.182686997169527,0.3416497161474256,0.43670534345043316,0.3373881246653145,0.7783550595978588,0.17451547612489926,0.29186540915515985,116.47605597658334,2.5085361003875732,"Brad Boxberger","10133",502202
"Ryan Weber",,2.33809494972229,0.6359525322914124,0.4461897611618042,0.11114196479320526,0.008002267219126225,0.07061851024627686,0.15899936854839325,0.00701754679903388,0.401012122631073,0.02509714476764202,0.026952503249049187,0.007291881367564201,0.27199602495482417,0.0621957207337228,0.15686375498031283,0.3216958541583604,0.41698671540542104,0.3196690950592188,0.7386825695637814,0.14499069045059687,0.29857874718630223,104.30410983302524,2.5564358234405518,"Ryan Weber","10160",543901
"Shelby Miller","CHC",2.1017956733703613,0.504917323589325,0.3290635943412781,0.09890340268611908,0.007158912718296051,0.06979142129421234,0.19584953784942627,0.006983649916946888,0.5640993714332581,0.02813147008419037,0.027078093960881233,0.006686334032565355,0.24023140307433324,0.08300322948218854,0.23907163678798637,0.30979316666107876,0.3937170646651323,0.30634266035064006,0.703510231326211,0.15348566159079904,0.29105742987503763,95.14962173946387,2.359541177749634,"Shelby Miller","10197",571946
"Aroldis Chapman","BOS",96.60116577148438,19.482177734375,12.69394302368164,3.9513070583343506,0.2656356692314148,2.5712921619415283,14.025884628295898,0.8474913239479065,36.71189880371094,0.6448708772659302,0.9615361094474792,0.10864729434251785,0.20167642469720515,0.1248497528506975,0.326786624429835,0.30430260312061663,0.3279321998116289,0.28177791282546655,0.6322348029322455,0.12625577511442376,0.2901686254199479,78.27506424091708,112.34210968017578,"Aroldis Chapman","10233",547973
