Name,Team,AB,H,1B,2B,3B,HR,BB,IBB,SO,HBP,SF,SH,AVG,BB%,K%,OBP,SLG,wOBA,OPS,ISO,BABIP,wRC+,TBF,NameASCII,PlayerId,MLBAMID
"Baron Stuart","NYY",1.7649961709976196,0.4889191687107086,0.31932684779167175,0.0933571308851242,0.00879890937358141,0.06743628531694412,0.2348037213087082,0.011247212998569012,0.29406440258026123,0.02181677334010601,0.02047310769557953,0.006183824501931667,0.27700862854244007,0.11463494208296464,0.14356695699098204,0.3650866250308861,0.45449559162331055,0.35469652826626963,0.8195822166541966,0.17748696308087047,0.29599169961899013,128.3659258591483,2.0482735633850098,"Baron Stuart","sa3020888",685067
"Graham Hoffman",,1.5990731716156006,0.4437905251979828,0.28473660349845886,0.08541227132081985,0.007981332950294018,0.06566031277179718,0.2995741367340088,0.019958794116973877,0.28555652499198914,0.018157431855797768,0.020636511966586113,0.005916087422519922,0.27752984233335953,0.15415288236832356,0.1469397922213894,0.3930555793287024,0.4641103416977176,0.37083602654250736,0.85716592102642,0.18658049936435805,0.2980940835990488,139.45282554663643,1.9433573484420776,"Graham Hoffman","sa3018238",668977
"Carlos Guzman","NYM",1.5816283226013184,0.4133251905441284,0.2618366777896881,0.08058121055364609,0.007529895287007093,0.06337741017341614,0.21142037212848663,0.018893033266067505,0.3419395685195923,0.02048991620540619,0.02044699527323246,0.005600179545581341,0.2613289004994098,0.11492824868561605,0.18587856681280004,0.35182145197528136,0.4420118275966712,0.3420837650761904,0.7938332795719525,0.18068292709726136,0.29241307030293184,119.70168872630431,1.839585781097412,"Carlos Guzman","sa871477",664346
"Yenfri Sosa",,1.5954395532608032,0.414082407951355,0.2891843616962433,0.07063848525285721,0.007130726240575314,0.0471288301050663,0.2745684087276459,0,0.31006279587745667,0.028435301035642624,0.020226821303367615,0.013029059395194054,0.25954127005629385,0.14213828678582005,0.1605129840183453,0.3737412302261437,0.40137454912355996,0.3446818954071021,0.7751157793497037,0.14183327906726612,0.291585968061624,121.48645364655266,1.9316991567611694,"Yenfri Sosa","sa3017823",702374
"Janser Lara","TEX",1.5739338397979736,0.3998028635978699,0.2519505023956299,0.07899970561265945,0.00738211115822196,0.061470553278923035,0.18122011423110962,0.018477173522114754,0.3815270960330963,0.01809408701956272,0.02036934532225132,0.005476912949234247,0.25401503766459943,0.10072852339238732,0.21206620016025818,0.3340272398121438,0.4307541035513478,0.32885554996487615,0.7647813433634916,0.17673906588674837,0.2938683953095394,110.6146718021423,1.799094319343567,"Janser Lara","sa917460",665878
"Josiah Gray","WSN",153.0503387451172,40.60548400878906,23.793888092041016,8.32117748260498,0.7878702878952026,7.702548980712891,17.755084991455078,0.5423686504364014,33.38290786743164,1.9095873832702637,2.2707884311676025,0.5272987484931946,0.265308030950598,0.10116102898640687,0.1902018104702434,0.3444288424441267,0.4809531977996785,0.3533323148151759,0.8253820402438052,0.21564516684908047,0.2880268040058152,127.42879030352408,175.51309204101562,"Josiah Gray","24580",680686
"Ryan Garcia",,1.781964898109436,0.4753972291946411,0.2875230610370636,0.09642878919839859,0.009101222269237041,0.0823441743850708,0.24372924864292145,0.009714392945170403,0.3613028824329376,0.020535606890916824,0.025848638266324997,0.006265648640692234,0.26678260031890116,0.11727088303627527,0.17384170468821034,0.3569662651840198,0.46974045598200587,0.3555498415624155,0.8267067211660257,0.2029578556631047,0.28812689704631483,128.95210262588816,2.0783441066741943,"Ryan Garcia","sa3011190",674114
"Jordan DiValerio",,1.8016455173492432,0.5195469260215759,0.31698545813560486,0.10408856719732285,0.009810998104512691,0.08866190165281296,0.21071386337280273,0.011344941332936287,0.2686209976673126,0.02286365255713463,0.027025850489735603,0.006244799587875605,0.28837355685039756,0.1018682692071627,0.12986310282137017,0.3651957083740161,0.5046737466939711,0.3708514009390441,0.8698694550679873,0.21630018984357358,0.29284246382772433,139.46338686578287,2.068493604660034,"Jordan DiValerio","sa3014865",687938
"Lenin Mendez",,1.626078486442566,0.49102747440338135,0.31292814016342163,0.0939963236451149,0.00878346711397171,0.07531954348087311,0.4488620460033417,0.021842658519744873,0.18525056540966034,0.022606316953897476,0.02276512235403061,0.006474493537098169,0.3019703406061419,0.2110517685943965,0.0871035094433662,0.45394067013850004,0.5095383584661453,0.4159164027278606,0.9634790286046453,0.20756801786000334,0.29944238721738686,170.420430616312,2.126786470413208,"Lenin Mendez","sa3021777",808213
"Rafael Dolis",,1.5556793212890625,0.4111393690109253,0.26790183782577515,0.08144683390855789,0.007603005971759558,0.054187677800655365,0.17072302103042603,0.01921328902244568,0.3454613983631134,0.016165755689144135,0.01833224855363369,0.005382380448281765,0.2642828527605858,0.09665668083068422,0.195586698966359,0.33961498553737085,0.4309083662597786,0.3314345148441952,0.7705233517971495,0.1666255134991928,0.3039535859937478,112.38627116819337,1.7662826776504517,"Rafael Dolis","4185",503569
