Name,Team,AB,H,1B,2B,3B,HR,BB,IBB,SO,HBP,SF,SH,AVG,BB%,K%,OBP,SLG,wOBA,OPS,ISO,BABIP,wRC+,TBF,NameASCII,PlayerId,MLBAMID
"Mike Minor",,3.1081788539886475,0.8639320135116577,0.5320547819137573,0.18116851150989532,0.012122059240937233,0.13858662545681,0.343791127204895,0.007265634369105101,0.5344040393829346,0.0321902297437191,0.04630204290151596,0.006474818103015423,0.2779544080621344,0.09720023404127674,0.1510923162064821,0.3512042563582366,0.4778053497718777,0.355873960211144,0.8290096061301143,0.19985094170974332,0.2923023345755851,129.1747533479734,3.5369372367858887,"Mike Minor","10021",501985
"Tyler Matzek",,2.230111837387085,0.5851858854293823,0.36877956986427307,0.12249589711427689,0.008184435777366161,0.08572597801685333,0.35457390546798706,0.03400954231619835,0.4942350387573242,0.01524470467120409,0.030784282833337784,0.0017705642385408282,0.2624020354580139,0.1346916897826045,0.18774464644298336,0.363020925282167,0.4399907516037389,0.34623592323886493,0.8030116768859059,0.17758871614572502,0.2971321774341785,122.5539806779032,2.6324853897094727,"Tyler Matzek","10058",554431
"Brooks Raley","NYM",100.28331756591797,25.43474578857422,16.416200637817383,5.232420921325684,0.3493688106536865,3.436755657196045,12.185898780822754,1.2275407314300537,24.8791446685791,1.0858041048049927,1.2225772142410278,0.06151459738612175,0.2536288827087867,0.10611278535958182,0.21664346517480876,0.33722999488897387,0.4155842921113925,0.32544042659173394,0.7528142870003663,0.16195540940260578,0.30056007375555366,108.26868002406023,114.83911895751953,"Brooks Raley","10061",548384
"Ian Krol",,2.3818247318267822,0.6418262720108032,0.4203552305698395,0.12914149463176727,0.008635268546640873,0.08369429409503937,0.3228764832019806,0.028235772624611855,0.4986554682254791,0.01755424775183201,0.028278250247240067,0.002411352936178446,0.2694683044619086,0.11728403200987157,0.1811352852870018,0.3571150567296012,0.43635502980789376,0.3428059640588075,0.793470086537495,0.16688672534598514,0.30536506344715136,120.19779756052188,2.7529449462890625,"Ian Krol","10066",571871
"Caleb Thielbar","CHC",77.78853607177734,19.15931510925293,11.918007850646973,4.055700778961182,0.27087268233299255,2.914733409881592,9.445140838623047,0.9533220529556274,20.398469924926758,0.25181469321250916,1.0166034698486328,0.05221223831176758,0.24629998296373865,0.10665930615947804,0.230349836607079,0.326051836593656,0.4178117076930882,0.3199985300614199,0.7438635442867442,0.17151172472934953,0.29273769866000027,104.53041258174997,88.55430603027344,"Caleb Thielbar","10078",573204
"Kyle Gibson",,1.9449278116226196,0.5040982961654663,0.34079644083976746,0.09481104463338852,0.006941427942365408,0.061549391597509384,0.17988629639148712,0.0008187060593627393,0.4250442683696747,0.019646601751446724,0.0216384157538414,0.005778428167104721,0.2591861215377993,0.0828252450871424,0.1957035994781281,0.32483794763532853,0.41001027161948367,0.32043396977863037,0.7348482192548123,0.15082415008168437,0.2990250727029678,104.82953442445115,2.17187762260437,"Kyle Gibson","10123",502043
"Brad Boxberger",,2.19199538230896,0.5739445686340332,0.3693130612373352,0.11257641762495041,0.008158966898918152,0.08389611542224884,0.25842899084091187,0.007495475001633167,0.4602488875389099,0.025532662868499756,0.030717264860868454,0.006807761266827583,0.2618365774244757,0.1028171203117951,0.1831120614195677,0.34224878040299295,0.4354604332548936,0.337165935064356,0.7777092136578865,0.1736238558304179,0.2919444175529839,116.32342460135304,2.513482093811035,"Brad Boxberger","10133",502202
"Ryan Weber",,2.3425798416137695,0.6366074681282043,0.44683796167373663,0.11117489635944366,0.008022104389965534,0.07057248800992966,0.1616712212562561,0.008220107294619083,0.40300869941711426,0.025075638666749,0.026901010423898697,0.006993937771767378,0.27175486479455685,0.06307344452308362,0.15722740663110943,0.32209741103998973,0.4164400300355188,0.31954009739128897,0.7385374410755086,0.14468516524096198,0.29855745569453734,104.2154959133247,2.5632216930389404,"Ryan Weber","10160",543901
"Shelby Miller","CHC",2.102710485458374,0.5040825605392456,0.3288431167602539,0.09861848503351212,0.007159332279115915,0.0694616287946701,0.19879010319709778,0.008132047019898891,0.5669431090354919,0.028106870129704475,0.026913460344076157,0.006381590384989977,0.23972989340439782,0.08412962079894805,0.2399350269990148,0.3101943750773699,0.392543150638912,0.30601380642424,0.7027375257162819,0.15281325723451417,0.2910630464865018,94.92371815612867,2.3629026412963867,"Shelby Miller","10197",571946
"Aroldis Chapman","BOS",119.21102142333984,23.98021697998047,15.587393760681152,4.874927520751953,0.32628685235977173,3.191607713699341,16.81842613220215,1.0870603322982788,45.60044479370117,0.8090970516204834,1.1917234659194946,0.1886434406042099,0.201157717580679,0.12167962529454981,0.32991464196155684,0.3014392476711943,0.3278433465918607,0.27996648113422107,0.629282594263055,0.12668562901118172,0.29030035284992606,77.03071568014774,138.2189178466797,"Aroldis Chapman","10233",547973
