Name,Team,AB,H,1B,2B,3B,HR,BB,IBB,SO,HBP,SF,SH,AVG,BB%,K%,OBP,SLG,wOBA,OPS,ISO,BABIP,wRC+,TBF,NameASCII,PlayerId,MLBAMID
"Tyler Matzek",,1.5647003650665283,0.3575669825077057,0.2426021248102188,0.06470085680484772,0.00653125299140811,0.04373273625969887,0.17958036065101624,0,0.44226229190826416,0.02817143127322197,0.021326996386051178,0.013287198729813099,0.22852105776335174,0.09937674037031102,0.24474048720704336,0.31515517022690465,0.3620683902689869,0.300510516042721,0.6772235604958916,0.13354733250563516,0.28529547428021557,91.14327669712429,1.8070663213729858,"Tyler Matzek","10058",554431
"Brooks Raley","NYM",62.17664337158203,13.971538543701172,9.697449684143066,2.463036298751831,0.24895448982715607,1.562097430229187,5.587312698364258,0,17.980819702148438,1.4005602598190308,0.7710967063903809,0.5034738779067993,0.2247071856260239,0.07932119712427453,0.2552676431493994,0.2996958286624119,0.34769930153427764,0.2873051806914281,0.6473951301966896,0.12299211590825374,0.28590005145341657,82.07197684172668,70.4390869140625,"Brooks Raley","10061",548384
"Ian Krol",,1.4414664506912231,0.3339806795120239,0.23717117309570312,0.05603405460715294,0.005646794103085995,0.0351286455988884,0.13878406584262848,0,0.3890019357204437,0.026449421420693398,0.016915062442421913,0.01242942363023758,0.23169507646318854,0.0848290347624823,0.23776979387043337,0.30747077764943664,0.3515130350566582,0.29257031295264063,0.6589838127060949,0.11981795859346966,0.28895505405915434,85.68881747842512,1.6360443830490112,"Ian Krol","10066",571871
"Caleb Thielbar","CHC",58.55965805053711,12.731966018676758,8.655905723571777,2.2260518074035645,0.22488665580749512,1.6251213550567627,5.069382667541504,0,18.14641761779785,0.8224983215332031,0.7625845670700073,0.4749584197998047,0.2174187220780737,0.07717238120469004,0.27624709944797904,0.28557996301652777,0.34636736964078646,0.27895356956189826,0.6319473326573142,0.12894864756271276,0.2808254630153369,76.33490414979967,65.68907928466797,"Caleb Thielbar","10078",573204
"Kyle Gibson",,1.9263660907745361,0.5195976495742798,0.3409039080142975,0.10187669843435287,0.009673621505498886,0.06714342534542084,0.200885608792305,0.0034994978923350573,0.39195480942726135,0.019742794334888458,0.021920491009950638,0.007248112931847572,0.2697294413884562,0.09231183079904771,0.18011278292279695,0.3412886433313179,0.43722316065194966,0.3376870435234294,0.7785118039832676,0.16749371926349343,0.3038260574203059,116.68139590338254,2.1761631965637207,"Kyle Gibson","10123",502043
"Brad Boxberger",,1.677187204360962,0.4446568191051483,0.2844105660915375,0.08675528317689896,0.008155879564583302,0.06533510982990265,0.23376740515232086,0.019234122708439827,0.33554962277412415,0.019986091181635857,0.02419801987707615,0.006597807630896568,0.26512056492499325,0.11916350540363445,0.17104723928717855,0.35721778106608126,0.4434384000336265,0.3452628732007662,0.8006561810997077,0.17831783510863325,0.29167363773822774,121.88555171074067,1.9617365598678589,"Brad Boxberger","10133",502202
"Ryan Weber",,1.608244776725769,0.4700985550880432,0.3078702688217163,0.09121661633253098,0.008538995869457722,0.062472689896821976,0.1498808115720749,0.017636047676205635,0.23982013761997223,0.017669741064310074,0.018986495211720467,0.006080864928662777,0.2923053517046817,0.0832272299678865,0.13316958678882942,0.35527945457984667,0.47617829062162853,0.35499730948477953,0.8314577452014752,0.18387293891694684,0.30765645521701807,128.57254511957535,1.8008626699447632,"Ryan Weber","10160",543901
"Shelby Miller","CHC",1.6730244159698486,0.4025360345840454,0.2577050030231476,0.07990362495183945,0.007524041924625635,0.05740334466099739,0.19686022400856018,0.02250693179666996,0.4602970480918884,0.022895928472280502,0.022048618644475937,0.006451701745390892,0.24060380155940292,0.10246301205345554,0.239578219644606,0.3249857435111045,0.40029168190977693,0.31358789237437196,0.7252774254208814,0.159687880350374,0.29313802414959256,100.12667612398324,1.921280860900879,"Shelby Miller","10197",571946
"Aroldis Chapman","BOS",40.062984466552734,7.015179634094238,4.9131574630737305,1.225707769393921,0.12291979044675827,0.7533947825431824,4.517788887023926,0,17.90133285522461,0.714277982711792,0.39428621530532837,0.3775169849395752,0.17510377041308495,0.09807027472085679,0.3885946587773967,0.2680548057848288,0.26825039737982626,0.2459993322881461,0.5363052031646551,0.09314662696674131,0.2872043338654642,53.69725354391348,46.06685256958008,"Aroldis Chapman","10233",547973
"Ryan Tepera",,1.4622507095336914,0.3956402838230133,0.25383687019348145,0.07863528281450272,0.007325703743845224,0.05584241449832916,0.1816776543855667,0.01903243362903595,0.2909248471260071,0.01839865744113922,0.020104261115193367,0.005725581664592028,0.27056939090095034,0.10761893498804169,0.1723328183377683,0.3540807888291046,0.4489340991714622,0.34481767702170885,0.8030148880005668,0.17836470827051187,0.29922644162516077,121.5797277443458,1.6881569623947144,"Ryan Tepera","10291",572193
"Zack Wheeler","PHI",204.4550018310547,47.23420333862305,30.54423713684082,9.61373519897461,0.9154857993125916,6.160746097564697,16.352834701538086,0.24522298574447632,61.43744659423828,2.5806825160980225,2.286916732788086,0.7519793510437012,0.2310249341693955,0.07222109026886787,0.2713339587511331,0.29319859437572654,0.3773991765031331,0.2927411462040742,0.6705977708788596,0.14637424233373758,0.2951872747667442,85.80617001872805,226.4274139404297,"Zack Wheeler","10310",554430
"Erasmo Ramírez","COL",1.6369913816452026,0.46833452582359314,0.3033348321914673,0.09126056730747223,0.008554919622838497,0.06518420577049255,0.15869028866291046,0.017577089369297028,0.26401960849761963,0.01804473251104355,0.021763375028967857,0.006210776977241039,0.28609468020100964,0.08616508711330945,0.14335642563574386,0.3514427346764133,0.4717541933426468,0.3514403669270117,0.8231969280190601,0.18565951314163714,0.3032229207581385,126.12913178310315,1.841700553894043,"Erasmo Ramirez","10314",541640
"Michael Tonkin","MIN",1.5935375690460205,0.42616283893585205,0.2680341899394989,0.08904072642326355,0.008348288014531136,0.06073962524533272,0.18472586572170258,0.016514167189598083,0.356572687625885,0.025995716452598572,0.020654670894145966,0.006173979956656694,0.2674319371026669,0.10088312691996851,0.19473270600961778,0.3489942447650575,0.4481344034069189,0.3428766634570007,0.7971286481719764,0.18070246630425202,0.30531317755942977,120.246363948542,1.8310878276824951,"Michael Tonkin","10315",543859
"Edwin Escobar",,1.611256718635559,0.4020613133907318,0.27646565437316895,0.07313641905784607,0.007384832017123699,0.04507440701127052,0.1908515989780426,0,0.37386223673820496,0.031094586476683617,0.020209070295095444,0.013649148866534233,0.24953274592468697,0.10222032641461101,0.20024102537318883,0.33668040752374456,0.3880142806260798,0.3202109323518054,0.7246946881498244,0.13848153470139282,0.29441511389494845,104.67632064200019,1.8670611381530762,"Edwin Escobar","10337",546276
"Juan Minaya",,1.5192114114761353,0.39822423458099365,0.26348477602005005,0.07650724798440933,0.007148011587560177,0.051084212958812714,0.2041408270597458,0.017021004110574722,0.3273378312587738,0.022240815684199333,0.018654748797416687,0.005988245364278555,0.26212562094571207,0.11531841604512702,0.18491195884770836,0.3540352303438545,0.4227720735475067,0.33718688798729335,0.7768073038913612,0.1606464526017946,0.2994021159062269,116.33781804474204,1.7702361345291138,"Juan Minaya","10341",573668
"Aaron Loup",,1.5582249164581299,0.3583042025566101,0.2625753879547119,0.057712819427251816,0.0058239842765033245,0.032191988080739975,0.12709632515907288,0,0.3859376907348633,0.0313289500772953,0.017103495076298714,0.012926816940307617,0.22994382824466783,0.07276449545044988,0.22095494347681696,0.2980408818944823,0.33643469978216844,0.2822085103262382,0.6344755816766507,0.10649087153750061,0.2818117625394155,78.57085976163455,1.746680498123169,"Aaron Loup","10343",571901
"Robbie Erlin",,1.620250940322876,0.42128729820251465,0.29751336574554443,0.07163967192173004,0.0072343251667916775,0.04489993676543236,0.12528440356254578,0,0.33784571290016174,0.02857009693980217,0.019544530659914017,0.013184712268412113,0.2600136112981132,0.06933916186157156,0.18698208160704866,0.3206544241341841,0.3962938185508198,0.3135643899438604,0.7169482426850039,0.13628020725270662,0.2994211964030876,100.11053131668912,1.8068346977233887,"Robbie Erlin","10354",572362
"Mychal Givens",,1.4785176515579224,0.40766701102256775,0.2571009695529938,0.08336106687784195,0.007776676211506128,0.059428293257951736,0.2173931747674942,0.023755107074975967,0.29366812109947205,0.021396879106760025,0.01953090913593769,0.005903327837586403,0.2757268474901241,0.12474203407728984,0.16850924049838914,0.3722033005683555,0.4632114498283842,0.35840825141540356,0.8354147503967397,0.1874846023382601,0.3041513297118083,130.91566448905127,1.7427419424057007,"Mychal Givens","10430",571710
"Jimmy Nelson",,1.6384055614471436,0.42035481333732605,0.26960504055023193,0.08350817114114761,0.007846156135201454,0.059395432472229004,0.25885921716690063,0.017982713878154755,0.3868093490600586,0.02332993969321251,0.021890684962272644,0.006558969616889954,0.25656334623647276,0.13281340549826728,0.19846103024452516,0.3616727152826681,0.425866218685658,0.3425849627010298,0.7875389339683261,0.16930287244918524,0.2973082270219466,120.04598243947274,1.9490443468093872,"Jimmy Nelson","10547",519076
"Scott Alexander","SFG",1.844587802886963,0.448265939950943,0.3427291214466095,0.06360965967178345,0.006438458804041147,0.035488687455654144,0.13649864494800568,0,0.39845436811447144,0.031322646886110306,0.017280271276831627,0.01410374604165554,0.24301686222220614,0.06678691603993799,0.1949582608614501,0.30353769503155253,0.3422003365938974,0.2865354088360936,0.64573803162545,0.09918347437169128,0.289074879367142,81.5431882018152,2.043793201446533,"Scott Alexander","10591",518397
"Chris Sale","ATL",72.637451171875,13.870811462402344,9.923945426940918,2.394129991531372,0.2382039576768875,1.3145314455032349,4.01035213470459,0.0008343590307049453,26.586456298828125,1.756024956703186,0.7751484513282776,0.7167618274688721,0.19095950145030804,0.0501948201572675,0.3327643926802032,0.24801013310123304,0.2847696708974889,0.23808016608611376,0.5327798039987219,0.09381016944718085,0.27589178889812455,48.25724544776679,79.89573669433594,"Chris Sale","10603",519242
"Andrew Bellatti",,1.4838889837265015,0.3760492503643036,0.2394232600927353,0.0744120329618454,0.0069435965269804,0.05527034029364586,0.22262921929359436,0.017077922821044922,0.3459898829460144,0.019811471924185753,0.021004192531108856,0.005937620066106319,0.25342141796883505,0.1269793208325517,0.1973395967107138,0.3539620865219649,0.42466753489161063,0.3378011545557823,0.7786296214135755,0.17124611692277558,0.2906572417881042,116.75978356743994,1.753271460533142,"Andrew Bellatti","10657",571479
"Tyler Thornburg",,1.6079533100128174,0.4114280641078949,0.2683885395526886,0.07785410434007645,0.007296697236597538,0.05788874626159668,0.21085037291049957,0.018558546900749207,0.35364198684692383,0.01879042573273182,0.022673141211271286,0.006295810919255018,0.2558706534237709,0.11296182538540053,0.1894615779698204,0.34461116422753196,0.4213690912353792,0.33139799434814404,0.7659802554629112,0.16549843781160828,0.29000127930297864,112.3611837045482,1.866563081741333,"Tyler Thornburg","10688",592804
"Drew Hutchison",,1.8864439725875854,0.5401688814163208,0.3465816080570221,0.10844266414642334,0.010273409076035023,0.07487121224403381,0.24406272172927856,0.0060913292691111565,0.3051545023918152,0.019926708191633224,0.02478203736245632,0.00728627247735858,0.286342393023942,0.11182704294786279,0.13981867203199974,0.36969134026785866,0.4737866724597951,0.36390499238993484,0.8434780127276538,0.18744427943585312,0.30387772951468167,134.69160688513298,2.182501792907715,"Drew Hutchison","10732",571800
"Shane Greene",,1.5515058040618896,0.41461458802223206,0.25750118494033813,0.08513113856315613,0.007966849952936172,0.06401542574167252,0.21468910574913025,0.017825357615947723,0.339350163936615,0.022299697622656822,0.021925831213593483,0.006135615985840559,0.26723366869576537,0.1181846826601022,0.1868096254607692,0.3599182695268792,0.45615408787985284,0.3509337693492396,0.8160723574067321,0.18892041918408747,0.29964048918419434,125.78112861531243,1.8165560960769653,"Shane Greene","10756",572888
